compound,driver_number,lap_end,lap_start,meeting_key,session_key,stint_number,tyre_age_at_start
MEDIUM,63,24,22,1140,9222,5,0
TEST_UNKNOWN,22,24,22,1140,9222,8,0
MEDIUM,24,26,22,1140,9222,8,0
MEDIUM,20,28,22,1140,9222,4,0
MEDIUM,77,30,22,1140,9222,5,0
MEDIUM,23,29,23,1140,9222,9,0
MEDIUM,55,30,23,1140,9222,6,3
MEDIUM,10,30,23,1140,9222,6,0
MEDIUM,44,26,24,1140,9222,8,3
MEDIUM,31,27,24,1140,9222,8,15
TEST_UNKNOWN,22,27,25,1140,9222,9,0
MEDIUM,1,31,25,1140,9222,5,6
MEDIUM,2,31,25,1140,9222,8,0
MEDIUM,63,34,25,1140,9222,6,3
MEDIUM,34,35,25,1140,9222,9,9
TEST_UNKNOWN,81,26,26,1140,9222,11,0
MEDIUM,4,31,26,1140,9222,5,0
TEST_UNKNOWN,81,27,27,1140,9222,12,11
MEDIUM,44,27,27,1140,9222,9,6
MEDIUM,27,33,27,1140,9222,7,0
MEDIUM,24,33,27,1140,9222,9,0
TEST_UNKNOWN,81,28,28,1140,9222,13,12
TEST_UNKNOWN,22,30,28,1140,9222,10,6
MEDIUM,31,34,28,1140,9222,9,0
MEDIUM,44,43,28,1140,9222,10,7
MEDIUM,20,29,29,1140,9222,5,7
MEDIUM,81,33,29,1140,9222,14,0
MEDIUM,14,44,29,1140,9222,5,5
MEDIUM,20,30,30,1140,9222,6,8
MEDIUM,16,32,30,1140,9222,6,0
MEDIUM,23,36,30,1140,9222,10,0
MEDIUM,10,31,31,1140,9222,7,8
MEDIUM,77,31,31,1140,9222,6,0
MEDIUM,20,31,31,1140,9222,7,9
MEDIUM,22,33,31,1140,9222,11,0
MEDIUM,55,40,31,1140,9222,7,0
MEDIUM,1,36,32,1140,9222,6,0
MEDIUM,4,36,32,1140,9222,6,0
MEDIUM,2,38,32,1140,9222,9,0
MEDIUM,77,40,32,1140,9222,7,0
MEDIUM,10,43,32,1140,9222,8,9
MEDIUM,21,43,32,1140,9222,5,0
MEDIUM,20,43,32,1140,9222,8,0
MEDIUM,16,33,33,1140,9222,7,0
MEDIUM,24,34,34,1140,9222,10,0
MEDIUM,22,36,34,1140,9222,12,0
MEDIUM,81,38,34,1140,9222,15,5
MEDIUM,27,40,34,1140,9222,8,0
MEDIUM,16,41,34,1140,9222,8,4
MEDIUM,63,35,35,1140,9222,7,0
MEDIUM,31,39,35,1140,9222,10,0
MEDIUM,24,42,35,1140,9222,11,4
TEST_UNKNOWN,63,39,36,1140,9222,8,0
MEDIUM,34,41,36,1140,9222,10,0
MEDIUM,4,39,37,1140,9222,7,0
MEDIUM,1,43,37,1140,9222,7,5
MEDIUM,23,43,37,1140,9222,11,0
MEDIUM,22,47,37,1140,9222,13,0
MEDIUM,81,39,39,1140,9222,16,10
MEDIUM,2,45,39,1140,9222,10,0
MEDIUM,4,40,40,1140,9222,8,6
MEDIUM,81,44,40,1140,9222,17,0
MEDIUM,31,44,40,1140,9222,11,0
TEST_UNKNOWN,63,49,40,1140,9222,9,0
MEDIUM,77,41,41,1140,9222,8,9
MEDIUM,55,43,41,1140,9222,8,0
MEDIUM,27,52,41,1140,9222,9,7
MEDIUM,16,44,42,1140,9222,9,0
MEDIUM,77,49,42,1140,9222,9,0
MEDIUM,24,50,43,1140,9222,12,0
MEDIUM,1,47,44,1140,9222,8,0
MEDIUM,23,50,44,1140,9222,12,0
MEDIUM,55,50,44,1140,9222,9,3
MEDIUM,21,54,44,1140,9222,6,0
MEDIUM,10,55,44,1140,9222,9,9
UNKNOWN,20,57,44,1140,9222,9,0
MEDIUM,44,61,44,1140,9222,11,6
HARD,81,45,45,1140,9222,18,15
MEDIUM,31,45,45,1140,9222,12,7
MEDIUM,14,51,45,1140,9222,6,0
MEDIUM,16,53,45,1140,9222,10,3
MEDIUM,31,46,46,1140,9222,13,5
MEDIUM,2,52,46,1140,9222,11,0
HARD,81,53,46,1140,9222,19,16
MEDIUM,31,47,47,1140,9222,14,8
MEDIUM,31,48,48,1140,9222,15,6
MEDIUM,1,54,48,1140,9222,9,4
MEDIUM,31,49,49,1140,9222,16,9
TEST_UNKNOWN,63,50,50,1140,9222,10,14
MEDIUM,77,50,50,1140,9222,10,8
MEDIUM,31,50,50,1140,9222,17,0
MEDIUM,31,51,51,1140,9222,18,10
MEDIUM,63,52,51,1140,9222,11,0
MEDIUM,23,57,51,1140,9222,13,0
MEDIUM,55,61,51,1140,9222,10,11
MEDIUM,24,64,51,1140,9222,13,0
MEDIUM,77,71,51,1140,9222,11,0
MEDIUM,31,52,52,1140,9222,19,8
MEDIUM,14,56,52,1140,9222,7,0
MEDIUM,31,53,53,1140,9222,20,11
MEDIUM,63,55,53,1140,9222,12,2
MEDIUM,2,59,53,1140,9222,12,0
MEDIUM,16,57,54,1140,9222,11,12
MEDIUM,1,60,55,1140,9222,10,0
TEST_UNKNOWN,21,65,55,1140,9222,7,0
MEDIUM,10,61,56,1140,9222,10,2
UNKNOWN,63,65,56,1140,9222,13,0
MEDIUM,14,59,57,1140,9222,8,5
UNKNOWN,23,60,58,1140,9222,14,0
MEDIUM,16,64,58,1140,9222,12,16
MEDIUM,14,60,60,1140,9222,9,0
MEDIUM,2,66,60,1140,9222,13,0
MEDIUM,23,65,61,1140,9222,15,0
MEDIUM,1,69,61,1140,9222,11,0
MEDIUM,55,73,62,1140,9222,11,10
HARD,44,83,62,1140,9222,12,0
MEDIUM,24,65,65,1140,9222,14,14
MEDIUM,63,66,66,1140,9222,14,0
MEDIUM,24,66,66,1140,9222,15,15
MEDIUM,21,68,66,1140,9222,8,11
MEDIUM,23,72,66,1140,9222,16,0
MEDIUM,2,67,67,1140,9222,14,14
MEDIUM,24,68,67,1140,9222,16,16
MEDIUM,63,70,67,1140,9222,15,14
MEDIUM,2,68,68,1140,9222,15,0
MEDIUM,2,69,69,1140,9222,16,0
MEDIUM,21,71,69,1140,9222,9,12
MEDIUM,2,70,70,1140,9222,17,0
MEDIUM,1,72,70,1140,9222,12,13
MEDIUM,2,71,71,1140,9222,18,0
MEDIUM,2,72,72,1140,9222,19,16
TEST_UNKNOWN,21,74,72,1140,9222,10,0
UNKNOWN,1,74,73,1140,9222,13,0
SOFT,23,75,73,1140,9222,17,10
MEDIUM,2,75,73,1140,9222,20,14
UNKNOWN,1,75,75,1140,9222,14,0
MEDIUM,21,77,75,1140,9222,11,0
MEDIUM,1,77,76,1140,9222,15,11
MEDIUM,1,79,78,1140,9222,16,15
MEDIUM,21,81,78,1140,9222,12,0
MEDIUM,1,82,80,1140,9222,17,17
TEST_UNKNOWN,21,82,82,1140,9222,13,0
MEDIUM,1,85,83,1140,9222,18,0
TEST_UNKNOWN,21,85,83,1140,9222,14,0
MEDIUM,1,94,86,1140,9222,19,3
MEDIUM,1,97,95,1140,9222,20,0
MEDIUM,1,107,98,1140,9222,21,3
MEDIUM,1,110,108,1140,9222,22,0
MEDIUM,1,122,111,1140,9222,23,3
MEDIUM,1,125,123,1140,9222,24,0
MEDIUM,1,141,126,1140,9222,25,3
MEDIUM,1,144,142,1140,9222,26,0
MEDIUM,1,154,145,1140,9222,27,3
MEDIUM,1,155,155,1140,9222,28,0
MEDIUM,1,156,156,1140,9222,29,13
MEDIUM,1,157,157,1140,9222,30,15
MEDIUM,1,158,158,1140,9222,31,13
HARD,2,1,1,1141,7765,1,0
SOFT,20,1,1,1141,7765,1,0
SOFT,27,1,1,1141,7765,1,0
MEDIUM,23,1,1,1141,7765,1,0
MEDIUM,31,1,1,1141,7765,1,0
MEDIUM,18,2,1,1141,7765,1,0
MEDIUM,24,2,1,1141,7765,1,0
MEDIUM,77,2,1,1141,7765,1,0
MEDIUM,1,3,1,1141,7765,1,0
MEDIUM,11,3,1,1141,7765,1,0
UNKNOWN,44,3,1,1141,7765,1,0
MEDIUM,4,5,1,1141,7765,1,0
MEDIUM,16,5,1,1141,7765,1,0
MEDIUM,55,6,1,1141,7765,1,0
MEDIUM,14,7,1,1141,7765,1,0
MEDIUM,10,7,1,1141,7765,1,0
MEDIUM,21,7,1,1141,7765,1,0
MEDIUM,81,7,1,1141,7765,1,0
MEDIUM,63,9,1,1141,7765,1,0
MEDIUM,22,11,1,1141,7765,1,0
MEDIUM,23,6,2,1141,7765,2,1
HARD,2,8,2,1141,7765,2,1
SOFT,20,9,2,1141,7765,2,1
MEDIUM,31,10,2,1141,7765,2,1
SOFT,27,11,2,1141,7765,2,1
MEDIUM,77,9,3,1141,7765,2,2
MEDIUM,24,9,3,1141,7765,2,2
MEDIUM,18,10,3,1141,7765,2,2
MEDIUM,1,5,4,1141,7765,2,3
MEDIUM,11,6,4,1141,7765,2,3
MEDIUM,44,6,4,1141,7765,2,3
MEDIUM,16,8,6,1141,7765,2,5
MEDIUM,4,8,6,1141,7765,2,0
SOFT,1,8,6,1141,7765,3,0
MEDIUM,55,9,7,1141,7765,2,6
MEDIUM,44,9,7,1141,7765,3,6
MEDIUM,23,9,7,1141,7765,3,6
SOFT,11,9,7,1141,7765,3,0
MEDIUM,21,11,8,1141,7765,2,7
SOFT,81,12,8,1141,7765,2,0
MEDIUM,14,14,8,1141,7765,2,7
MEDIUM,10,14,8,1141,7765,2,7
MEDIUM,16,11,9,1141,7765,3,0
SOFT,4,12,9,1141,7765,3,0
MEDIUM,2,13,9,1141,7765,3,0
SOFT,1,21,9,1141,7765,4,3
MEDIUM,77,10,10,1141,7765,3,9
MEDIUM,24,10,10,1141,7765,3,9
MEDIUM,55,11,10,1141,7765,3,0
MEDIUM,63,12,10,1141,7765,2,0
MEDIUM,44,13,10,1141,7765,4,0
MEDIUM,23,15,10,1141,7765,4,0
SOFT,20,20,10,1141,7765,3,0
SOFT,11,21,10,1141,7765,4,3
SOFT,77,13,11,1141,7765,4,0
SOFT,24,13,11,1141,7765,4,0
SOFT,18,13,11,1141,7765,3,0
MEDIUM,31,20,11,1141,7765,3,0
MEDIUM,16,13,12,1141,7765,4,0
SOFT,21,17,12,1141,7765,3,0
SOFT,22,17,12,1141,7765,2,0
MEDIUM,55,21,12,1141,7765,4,9
SOFT,27,22,12,1141,7765,3,0
MEDIUM,63,20,13,1141,7765,3,3
SOFT,81,21,13,1141,7765,3,5
SOFT,4,21,13,1141,7765,4,4
SOFT,24,14,14,1141,7765,5,3
SOFT,77,16,14,1141,7765,5,0
SOFT,18,17,14,1141,7765,4,3
MEDIUM,16,17,14,1141,7765,5,5
HARD,2,24,14,1141,7765,4,0
SOFT,24,18,15,1141,7765,6,4
SOFT,14,19,15,1141,7765,3,0
MEDIUM,10,22,15,1141,7765,3,0
SOFT,77,20,17,1141,7765,6,6
SOFT,21,18,18,1141,7765,4,0
MEDIUM,22,20,18,1141,7765,3,11
MEDIUM,21,25,19,1141,7765,5,11
SOFT,14,22,20,1141,7765,4,0
MEDIUM,81,24,22,1141,7765,4,7
MEDIUM,11,3,1,1141,7766,1,0
SOFT,16,3,1,1141,7766,1,0
SOFT,55,3,1,1141,7766,1,0
SOFT,44,3,1,1141,7766,1,0
SOFT,2,5,1,1141,7766,1,0
MEDIUM,20,5,1,1141,7766,1,0
SOFT,23,5,1,1141,7766,1,0
MEDIUM,27,5,1,1141,7766,1,0
MEDIUM,1,6,1,1141,7766,1,0
SOFT,31,6,1,1141,7766,1,0
MEDIUM,81,6,1,1141,7766,1,0
SOFT,63,6,1,1141,7766,1,0
MEDIUM,4,7,1,1141,7766,1,0
SOFT,10,7,1,1141,7766,1,0
MEDIUM,14,7,1,1141,7766,1,0
MEDIUM,18,7,1,1141,7766,1,0
MEDIUM,24,7,1,1141,7766,1,0
MEDIUM,77,7,1,1141,7766,1,0
MEDIUM,21,8,1,1141,7766,1,0
MEDIUM,22,8,1,1141,7766,1,0
SOFT,55,6,4,1141,7766,2,3
MEDIUM,11,6,4,1141,7766,2,3
SOFT,16,6,4,1141,7766,2,3
SOFT,44,7,4,1141,7766,2,3
SOFT,23,8,6,1141,7766,2,0
SOFT,27,8,6,1141,7766,2,0
SOFT,2,10,6,1141,7766,2,0
SOFT,20,11,6,1141,7766,2,0
SOFT,55,9,7,1141,7766,3,0
SOFT,63,9,7,1141,7766,2,0
SOFT,11,9,7,1141,7766,3,0
SOFT,16,9,7,1141,7766,3,0
SOFT,1,9,7,1141,7766,2,0
SOFT,81,11,7,1141,7766,2,0
SOFT,31,12,7,1141,7766,2,0
SOFT,77,8,8,1141,7766,2,7
MEDIUM,24,8,8,1141,7766,2,7
SOFT,4,10,8,1141,7766,2,0
SOFT,44,10,8,1141,7766,3,0
SOFT,14,11,8,1141,7766,2,0
SOFT,10,11,8,1141,7766,2,0
SOFT,18,13,8,1141,7766,2,0
SOFT,77,11,9,1141,7766,3,0
SOFT,24,11,9,1141,7766,3,0
SOFT,23,13,9,1141,7766,3,5
SOFT,22,14,9,1141,7766,2,0
SOFT,21,14,9,1141,7766,2,0
SOFT,27,15,9,1141,7766,3,3
SOFT,16,16,10,1141,7766,4,6
SOFT,55,17,10,1141,7766,4,0
SOFT,63,20,10,1141,7766,3,3
SOFT,1,24,10,1141,7766,3,0
SOFT,11,26,10,1141,7766,4,3
UNKNOWN,2,15,11,1141,7766,3,0
SOFT,4,22,11,1141,7766,3,3
SOFT,44,23,11,1141,7766,4,3
MEDIUM,14,12,12,1141,7766,3,7
SOFT,77,14,12,1141,7766,4,3
SOFT,24,14,12,1141,7766,4,3
MEDIUM,20,18,12,1141,7766,3,5
SOFT,10,24,12,1141,7766,3,4
SOFT,81,27,12,1141,7766,3,5
SOFT,31,25,13,1141,7766,3,6
SOFT,14,25,13,1141,7766,4,4
SOFT,18,15,14,1141,7766,3,6
HARD,23,28,14,1141,7766,4,0
SOFT,24,16,15,1141,7766,5,6
MEDIUM,77,17,15,1141,7766,5,8
SOFT,21,25,15,1141,7766,3,6
SOFT,22,27,15,1141,7766,3,0
MEDIUM,27,25,16,1141,7766,4,5
MEDIUM,18,28,16,1141,7766,4,7
SOFT,2,29,16,1141,7766,4,5
SOFT,16,26,17,1141,7766,5,3
MEDIUM,24,27,17,1141,7766,6,8
SOFT,55,28,18,1141,7766,5,3
SOFT,77,28,18,1141,7766,6,6
SOFT,63,25,21,1141,7766,4,6
MEDIUM,4,27,23,1141,7766,4,7
SOFT,44,27,24,1141,7766,5,7
SOFT,21,28,26,1141,7766,4,7
SOFT,2,3,1,1141,7767,1,5
HARD,11,3,1,1141,7767,1,0
SOFT,16,3,1,1141,7767,1,0
SOFT,21,3,1,1141,7767,1,0
SOFT,24,3,1,1141,7767,1,0
SOFT,44,3,1,1141,7767,1,0
SOFT,63,3,1,1141,7767,1,0
SOFT,23,3,1,1141,7767,1,3
SOFT,77,3,1,1141,7767,1,0
SOFT,14,4,1,1141,7767,1,0
SOFT,55,4,1,1141,7767,1,0
MEDIUM,20,5,1,1141,7767,1,0
MEDIUM,27,5,1,1141,7767,1,0
SOFT,10,6,1,1141,7767,1,0
SOFT,18,6,1,1141,7767,1,0
SOFT,22,6,1,1141,7767,1,0
SOFT,31,6,1,1141,7767,1,0
SOFT,81,6,1,1141,7767,1,0
HARD,1,7,1,1141,7767,1,0
SOFT,4,7,1,1141,7767,1,0
SOFT,16,6,4,1141,7767,2,3
SOFT,44,6,4,1141,7767,2,3
SOFT,63,6,4,1141,7767,2,3
SOFT,24,6,4,1141,7767,2,3
SOFT,77,6,4,1141,7767,2,3
SOFT,23,6,4,1141,7767,2,6
SOFT,2,6,4,1141,7767,2,8
HARD,11,6,4,1141,7767,2,3
SOFT,21,9,4,1141,7767,2,0
SOFT,14,5,5,1141,7767,2,0
SOFT,55,7,5,1141,7767,2,4
SOFT,14,10,6,1141,7767,3,0
MEDIUM,20,14,6,1141,7767,2,5
MEDIUM,27,15,6,1141,7767,2,5
SOFT,18,7,7,1141,7767,2,6
SOFT,31,7,7,1141,7767,2,0
SOFT,22,7,7,1141,7767,2,0
SOFT,10,7,7,1141,7767,2,6
SOFT,16,9,7,1141,7767,3,6
SOFT,24,9,7,1141,7767,3,0
SOFT,2,9,7,1141,7767,3,0
SOFT,81,9,7,1141,7767,2,0
SOFT,11,9,7,1141,7767,3,0
SOFT,77,10,7,1141,7767,3,0
SOFT,44,11,7,1141,7767,3,6
SOFT,63,12,7,1141,7767,3,4
SOFT,23,12,7,1141,7767,3,0
SOFT,55,9,8,1141,7767,3,7
SOFT,4,10,8,1141,7767,2,7
SOFT,1,10,8,1141,7767,2,0
SOFT,18,13,8,1141,7767,3,0
SOFT,10,13,8,1141,7767,3,0
SOFT,22,15,8,1141,7767,3,0
SOFT,31,16,8,1141,7767,3,0
SOFT,21,10,10,1141,7767,3,0
SOFT,24,10,10,1141,7767,4,3
SOFT,2,12,10,1141,7767,4,3
SOFT,81,12,10,1141,7767,3,3
SOFT,11,12,10,1141,7767,4,3
SOFT,55,16,10,1141,7767,4,9
SOFT,16,16,10,1141,7767,4,9
SOFT,77,11,11,1141,7767,4,4
SOFT,4,13,11,1141,7767,3,0
SOFT,14,13,11,1141,7767,4,5
SOFT,1,13,11,1141,7767,3,3
SOFT,24,13,11,1141,7767,5,4
SOFT,21,18,11,1141,7767,4,0
SOFT,44,14,12,1141,7767,4,0
SOFT,77,14,12,1141,7767,5,5
SOFT,63,15,13,1141,7767,4,7
SOFT,23,15,13,1141,7767,4,9
UNKNOWN,2,15,13,1141,7767,5,0
SOFT,18,16,14,1141,7767,4,6
SOFT,4,16,14,1141,7767,4,3
SOFT,44,17,15,1141,7767,5,3
SOFT,20,21,15,1141,7767,3,0
SOFT,63,17,16,1141,7767,5,0
SOFT,27,20,16,1141,7767,3,0
SOFT,55,21,17,1141,7767,5,0
SOFT,16,21,17,1141,7767,5,0
SOFT,27,23,21,1141,7767,4,5
SOFT,1,1,1,1141,7768,1,0
SOFT,4,1,1,1141,7768,1,0
SOFT,11,1,1,1141,7768,1,0
SOFT,81,1,1,1141,7768,1,0
SOFT,27,2,1,1141,7768,1,0
SOFT,31,3,1,1141,7768,1,0
SOFT,10,3,1,1141,7768,1,0
SOFT,2,3,1,1141,7768,1,0
SOFT,22,3,1,1141,7768,1,0
SOFT,21,3,1,1141,7768,1,0
MEDIUM,55,3,1,1141,7768,1,0
SOFT,23,3,1,1141,7768,1,0
SOFT,63,3,1,1141,7768,1,0
SOFT,14,3,1,1141,7768,1,0
SOFT,24,3,1,1141,7768,1,0
SOFT,77,3,1,1141,7768,1,0
SOFT,44,3,1,1141,7768,1,0
MEDIUM,16,3,1,1141,7768,1,0
SOFT,18,3,1,1141,7768,1,0
SOFT,20,3,1,1141,7768,1,0
SOFT,1,4,2,1141,7768,2,1
SOFT,81,4,2,1141,7768,2,1
SOFT,11,4,2,1141,7768,2,1
SOFT,4,4,2,1141,7768,2,1
SOFT,27,5,3,1141,7768,2,2
SOFT,22,6,4,1141,7768,2,0
SOFT,21,6,4,1141,7768,2,0
SOFT,16,6,4,1141,7768,2,0
SOFT,55,6,4,1141,7768,2,0
SOFT,23,6,4,1141,7768,2,0
SOFT,20,6,4,1141,7768,2,0
SOFT,24,6,4,1141,7768,2,0
SOFT,77,6,4,1141,7768,2,0
SOFT,18,6,4,1141,7768,2,0
SOFT,10,6,4,1141,7768,2,0
SOFT,31,6,4,1141,7768,2,0
SOFT,14,6,4,1141,7768,2,3
SOFT,63,6,4,1141,7768,2,3
SOFT,44,6,4,1141,7768,2,3
SOFT,2,6,4,1141,7768,2,0
SOFT,1,6,5,1141,7768,3,0
SOFT,11,6,5,1141,7768,3,0
SOFT,4,7,5,1141,7768,3,0
SOFT,81,7,5,1141,7768,3,0
SOFT,27,8,6,1141,7768,3,0
SOFT,16,8,7,1141,7768,3,3
SOFT,23,8,7,1141,7768,3,0
SOFT,22,9,7,1141,7768,3,0
SOFT,21,9,7,1141,7768,3,0
SOFT,31,9,7,1141,7768,3,3
SOFT,18,9,7,1141,7768,3,3
SOFT,24,9,7,1141,7768,3,3
SOFT,77,9,7,1141,7768,3,3
SOFT,14,9,7,1141,7768,3,0
SOFT,63,9,7,1141,7768,3,0
SOFT,44,9,7,1141,7768,3,0
SOFT,55,9,7,1141,7768,3,3
SOFT,1,9,7,1141,7768,4,0
SOFT,11,9,7,1141,7768,4,0
SOFT,4,10,8,1141,7768,4,3
SOFT,27,11,9,1141,7768,4,3
SOFT,16,11,9,1141,7768,4,5
SOFT,22,12,10,1141,7768,4,3
SOFT,31,12,10,1141,7768,4,0
SOFT,24,12,10,1141,7768,4,0
SOFT,77,12,10,1141,7768,4,0
SOFT,14,12,10,1141,7768,4,0
SOFT,55,12,10,1141,7768,4,0
SOFT,63,12,10,1141,7768,4,0
SOFT,44,12,10,1141,7768,4,0
SOFT,18,12,10,1141,7768,4,0
SOFT,1,12,10,1141,7768,5,0
SOFT,11,12,10,1141,7768,5,0
SOFT,4,13,11,1141,7768,5,0
SOFT,27,14,12,1141,7768,5,0
SOFT,16,14,12,1141,7768,5,0
UNKNOWN,31,14,13,1141,7768,5,0
UNKNOWN,1,14,13,1141,7768,6,0
UNKNOWN,11,14,13,1141,7768,6,0
SOFT,22,15,13,1141,7768,5,3
SOFT,55,15,13,1141,7768,5,0
SOFT,18,15,13,1141,7768,5,3
SOFT,14,15,13,1141,7768,5,0
SOFT,63,15,13,1141,7768,5,0
SOFT,44,15,13,1141,7768,5,0
SOFT,16,17,15,1141,7768,6,0
SOFT,27,17,15,1141,7768,6,0
UNKNOWN,55,17,16,1141,7768,6,0
SOFT,18,18,16,1141,7768,6,0
SOFT,10,9,1,1141,7953,1,0
SOFT,22,10,1,1141,7953,1,0
SOFT,4,10,1,1141,7953,1,0
SOFT,27,11,1,1141,7953,1,3
SOFT,77,11,1,1141,7953,1,0
SOFT,21,11,1,1141,7953,1,0
SOFT,23,11,1,1141,7953,1,0
SOFT,31,12,1,1141,7953,1,3
SOFT,44,12,1,1141,7953,1,3
SOFT,24,12,1,1141,7953,1,0
SOFT,2,12,1,1141,7953,1,0
SOFT,16,13,1,1141,7953,1,0
SOFT,63,13,1,1141,7953,1,3
SOFT,55,13,1,1141,7953,1,3
SOFT,81,13,1,1141,7953,1,0
SOFT,1,14,1,1141,7953,1,3
SOFT,14,14,1,1141,7953,1,3
SOFT,18,15,1,1141,7953,1,3
HARD,20,15,1,1141,7953,1,0
SOFT,11,17,1,1141,7953,1,3
HARD,10,25,10,1141,7953,2,0
HARD,4,17,11,1141,7953,2,0
HARD,22,26,11,1141,7953,2,0
SOFT,23,26,12,1141,7953,2,0
HARD,27,26,12,1141,7953,2,0
HARD,21,26,12,1141,7953,2,0
HARD,77,29,12,1141,7953,2,0
HARD,31,15,13,1141,7953,2,0
HARD,44,30,13,1141,7953,2,0
SOFT,2,30,13,1141,7953,2,0
HARD,24,32,13,1141,7953,2,0
HARD,55,31,14,1141,7953,2,0
HARD,63,31,14,1141,7953,2,0
HARD,16,33,14,1141,7953,2,0
HARD,14,34,15,1141,7953,2,0
SOFT,1,36,15,1141,7953,2,2
HARD,20,29,16,1141,7953,2,0
HARD,18,30,16,1141,7953,2,0
HARD,31,32,16,1141,7953,3,0
SOFT,4,27,18,1141,7953,3,3
SOFT,11,34,18,1141,7953,2,2
HARD,10,40,26,1141,7953,3,0
HARD,22,40,27,1141,7953,3,0
HARD,23,40,27,1141,7953,3,0
HARD,27,40,27,1141,7953,3,0
HARD,21,55,27,1141,7953,3,0
MEDIUM,4,37,28,1141,7953,4,0
SOFT,20,40,30,1141,7953,3,0
HARD,77,57,30,1141,7953,3,0
HARD,2,40,31,1141,7953,3,0
HARD,44,57,31,1141,7953,3,0
HARD,18,57,31,1141,7953,3,0
HARD,55,57,32,1141,7953,3,0
HARD,63,57,32,1141,7953,3,0
HARD,31,41,33,1141,7953,4,0
SOFT,24,54,33,1141,7953,3,3
HARD,16,40,34,1141,7953,3,0
HARD,11,57,35,1141,7953,3,0
HARD,14,57,35,1141,7953,3,0
HARD,1,57,37,1141,7953,3,0
HARD,4,47,38,1141,7953,5,0
SOFT,2,56,41,1141,7953,4,0
SOFT,20,56,41,1141,7953,4,0
SOFT,27,56,41,1141,7953,4,3
SOFT,10,57,41,1141,7953,4,0
SOFT,23,57,41,1141,7953,4,0
SOFT,22,57,41,1141,7953,4,3
SOFT,4,54,48,1141,7953,6,4
SOFT,4,55,55,1141,7953,7,6
SOFT,24,56,55,1141,7953,4,3
MEDIUM,10,1,1,1142,7772,1,0
MEDIUM,31,1,1,1142,7772,1,0
HARD,23,1,1,1142,7772,1,0
MEDIUM,81,2,1,1142,7772,1,0
MEDIUM,4,3,1,1142,7772,1,0
SOFT,11,3,1,1142,7772,1,0
SOFT,18,4,1,1142,7772,1,0
SOFT,14,4,1,1142,7772,1,0
HARD,55,5,1,1142,7772,1,0
MEDIUM,20,7,1,1142,7772,1,0
HARD,27,7,1,1142,7772,1,0
HARD,24,7,1,1142,7772,1,0
MEDIUM,77,8,1,1142,7772,1,0
SOFT,1,9,1,1142,7772,1,0
MEDIUM,2,9,1,1142,7772,1,0
HARD,16,9,1,1142,7772,1,0
HARD,44,9,1,1142,7772,1,0
HARD,63,9,1,1142,7772,1,0
MEDIUM,22,9,1,1142,7772,1,0
MEDIUM,21,12,1,1142,7772,1,0
MEDIUM,31,8,2,1142,7772,2,1
HARD,23,9,2,1142,7772,2,1
MEDIUM,10,12,2,1142,7772,2,1
MEDIUM,81,9,3,1142,7772,2,2
SOFT,11,6,4,1142,7772,2,3
MEDIUM,4,8,4,1142,7772,2,3
SOFT,14,11,5,1142,7772,2,4
SOFT,18,12,5,1142,7772,2,4
HARD,55,9,6,1142,7772,2,0
SOFT,11,9,7,1142,7772,3,6
HARD,24,8,8,1142,7772,2,7
SOFT,27,13,8,1142,7772,2,0
SOFT,20,14,8,1142,7772,2,0
MEDIUM,77,9,9,1142,7772,2,8
MEDIUM,31,12,9,1142,7772,3,8
SOFT,4,13,9,1142,7772,3,0
SOFT,24,14,9,1142,7772,3,0
MEDIUM,2,10,10,1142,7772,2,9
SOFT,63,11,10,1142,7772,2,0
SOFT,11,11,10,1142,7772,4,0
SOFT,55,12,10,1142,7772,3,0
SOFT,16,12,10,1142,7772,2,0
SOFT,1,12,10,1142,7772,2,0
MEDIUM,22,13,10,1142,7772,2,9
SOFT,44,15,10,1142,7772,2,0
SOFT,23,16,10,1142,7772,3,0
SOFT,77,16,10,1142,7772,3,0
SOFT,81,17,10,1142,7772,3,0
SOFT,2,17,11,1142,7772,3,0
SOFT,63,14,12,1142,7772,3,2
SOFT,14,16,12,1142,7772,3,0
SOFT,11,20,12,1142,7772,5,0
SOFT,55,15,13,1142,7772,4,3
SOFT,16,16,13,1142,7772,3,3
SOFT,21,17,13,1142,7772,2,0
SOFT,1,18,13,1142,7772,3,3
SOFT,18,20,13,1142,7772,3,0
SOFT,31,22,13,1142,7772,4,0
SOFT,10,24,13,1142,7772,3,0
SOFT,22,16,14,1142,7772,3,0
MEDIUM,4,21,14,1142,7772,4,0
HARD,27,22,14,1142,7772,3,7
HARD,24,22,15,1142,7772,4,8
MEDIUM,20,23,15,1142,7772,3,7
SOFT,63,26,15,1142,7772,4,5
HARD,44,19,16,1142,7772,3,9
HARD,55,23,16,1142,7772,5,6
SOFT,77,17,17,1142,7772,4,7
SOFT,22,22,17,1142,7772,4,3
SOFT,14,22,17,1142,7772,4,5
HARD,23,23,17,1142,7772,4,0
SOFT,16,26,17,1142,7772,4,7
SOFT,21,22,18,1142,7772,3,0
MEDIUM,81,24,18,1142,7772,4,9
MEDIUM,77,25,18,1142,7772,5,9
MEDIUM,2,26,18,1142,7772,4,10
HARD,44,26,20,1142,7772,4,0
SOFT,22,25,23,1142,7772,5,9
SOFT,21,29,23,1142,7772,4,0
HARD,22,2,1,1142,7773,1,0
MEDIUM,11,5,1,1142,7773,1,0
